id,mu_c,mu_a.x,sd_c.x,sd_a.x,threshold.x,c.x,a.x,n_learning.x,prolific_id,study_id.x,session_id.x,name,units.x,interval.x,valence.x,cause,confidence,justification,vibes,age,gender,attention_check,comments,rt_judgment,rt_confidence,block,trial,rt,n_incorrect,mu_a.y,sd_c.y,sd_a.y,threshold.y,c.y,a.y,n_learning.y,study_id.y,session_id.y,vignette,units.y,interval.y,valence.y,normality,structure
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,2,15,5542,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,2,16,1585,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,2,17,1855,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,2,18,1736,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,2,19,1236,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,2,20,4398,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,21,1547,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,22,1717,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,23,5646,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,24,1025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,25,1278,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,26,1720,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,27,3318,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,28,1353,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,29,1599,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,3,30,5617,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,31,1766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,32,2662,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,33,1717,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,34,2706,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,35,1643,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,36,1555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,37,1555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,38,1268,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,39,1456,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohufrpfqjx1w4bv8z0a64bj6p3k094o0,75,75,25,25,83,84,84,10,67d94f701307ac0887c44909,6945af5c25ee29016567edf9,697024e11d4c5d4a5434f295,sewage,gallon,day,negative,0.465694682675815,0.543739279588336,,,30,,,,,,4,40,5423,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4ktz48ewmb57r48j1xm32gwkxhzlnc4f,25,75,25,25,167,84,84,10,5af3c4e197a14300017d3f49,6945af5c25ee29016567edf9,69701d821d9adc3ac5a238af,sales,ream,day,positive,0.500710227272727,0.520985205831904,,,42,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
txodccp0y0bpg2qvgws2cq3sr9mnnflh,75,75,25,25,83,84,84,10,5e2f5b28129198070e2996db,6945af5c25ee29016567edf9,69701d0f08882cdb74b634b1,funding,student,year,positive,0.526630972620467,0.528615517894851,,,81,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,1,1132,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,2,11695,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,3,2403,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,4,2609,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,5,2257,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,6,3863,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,7,3668,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,8,3239,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,9,3519,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,1,10,10026,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,11,4199,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,12,4250,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,13,2232,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,14,2316,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,15,3180,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,16,2314,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,17,1900,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,18,1996,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,19,3086,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,2,20,1841,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,21,2928,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,22,1908,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,23,2362,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,24,13480,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,25,5285,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,26,4705,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,27,3557,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,28,5312,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,29,4881,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,3,30,1529,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,31,2418,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,32,4866,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,33,4534,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,34,5001,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,35,4742,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,36,4281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,37,4392,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,38,2670,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,39,3773,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
habh16p82xkfk4f1ued7uhkkyaqco984,75,75,25,25,167,84,84,10,65ab068a659c1c810912a409,6945af5c25ee29016567edf9,697022e614d6620438b23c2f,sewage,gallon,day,negative,1,1,,,35,,,,,,4,40,1785,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74fltrcuogo0vojny5wjupcrnkeb1hs4,75,75,25,25,83,84,84,10,6460181fc3a15babdad7bf3e,6945af5c25ee29016567edf9,69702937b1a53948fc98b82f,sales,ream,day,positive,0.68786424408639,0.766026739801166,,,56,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ud6f0woomam5ex1sgvlt7whkkuqhunwg,25,75,25,25,83,84,84,10,5e64a02eb7d70b20f250b129,6945af5c25ee29016567edf9,6970219f2b00f92bb1f4bfcc,electricity,megawatt,day,negative,0.542195947430882,0.679014109269922,,,67,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,1,26611,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,2,7292,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,3,4471,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,4,6752,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,5,2380,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,6,5081,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,7,2051,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,8,1841,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mc88cj2hnt0o0rmdhbfz4y9sj8joej7h,25,75,25,25,167,84,84,10,66343a975aa0513bc7745597,6945af5c25ee29016567edf9,69704843c2219859a1743e09,sewage,gallon,day,negative,0.703259005145798,0.560891938250429,,,62,,,,,,1,9,1831,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
